Id,price
0,20613.502
1,17112.896
2,22013.01
3,16352.598
4,7573.6685
5,22470.357
6,5600.819
7,6317.6475
8,17637.953
9,20105.385
10,20118.701
11,7021.968
12,14933.358
13,11005.104
14,17985.96
15,10522.719
16,17648.744
17,17112.877
18,15706.451
19,11880.8
20,5787.3296
21,7248.599
22,14826.782
23,20564.098
24,19382.482
25,21999.146
26,20150.95
27,16912.197
28,5595.9546
29,18878.557
30,19217.979
31,15240.933
32,15023.254
33,6573.748
34,24873.123
35,18681.037
36,10222.069
37,19782.002
38,19615.002
39,18800.783
40,16899.139
41,18892.908
42,18435.176
43,19550.367
44,18507.287
45,19693.078
46,13681.56
47,12088.968
48,18199.4
49,6622.5596
50,23646.127
51,6542.3125
52,17478.684
53,17559.584
54,16868.781
55,20623.69
56,17135.205
57,9928.617
58,8460.355
59,17597.154
60,13970.243
61,21421.912
62,11950.8
63,20063.195
64,21657.375
65,20070.584
66,17058.547
67,19697.81
68,19010.334
69,19581.445
70,19879.06
71,22047.914
72,15722.307
73,15556.464
74,18076.768
75,12785.839
76,17476.047
77,22649.746
78,10882.487
79,24681.396
80,10455.634
81,23354.562
82,19750.447
83,15577.894
84,6185.4375
85,16055.579
86,17474.992
87,22485.77
88,25916.72
89,15479.243
90,22196.297
91,15804.564
92,23656.156
93,17572.895
94,11469.448
95,22225.78
96,20120.506
97,10654.45
98,21299.174
99,15028.29
100,17112.725
101,18434.93
102,21606.236
103,14533.376
104,10183.758
105,17661.479
106,17406.732
107,17476.06
108,13548.516
109,21647.58
110,7003.8716
111,9972.954
112,17477.107
113,6775.0566
114,15567.665
115,15746.894
116,18508.531
117,22410.936
118,18191.764
119,19551.904
120,13851.833
121,15678.259
122,20462.402
123,18225.502
124,14931.421
125,6293.7744
126,20078.299
127,15560.59
128,19684.49
129,11623.499
130,7554.882
131,19010.107
132,5993.0273
133,6680.4556
134,13087.866
135,17834.756
136,16244.078
137,14960.841
138,17456.56
139,17112.818
140,16502.264
141,16308.472
142,15379.785
143,17476.176
144,10516.53
145,13296.292
146,22784.002
147,15654.7295
148,12571.303
149,14472.563
150,8518.08
151,11615.897
152,18161.31
153,16783.912
154,10901.907
155,10238.619
156,12094.112
157,6019.8486
158,18852.959
159,17476.125
160,20315.133
161,19997.26
162,11625.493
163,10882.612
164,20440.24
165,5999.792
166,17233.701
167,17212.133
168,9649.94
169,19363.654
170,17928.754
171,24524.451
172,19014.342
173,19043.854
174,18713.584
175,6267.631
176,15826.989
177,18268.064
178,11160.665
179,29822.658
180,16253.998
181,22798.133
182,18216.56
183,17329.65
184,16631.79
185,10878.393
186,10506.851
187,16799.348
188,21491.682
189,13135.3
190,17623.223
191,20052.258
192,18863.84
193,19548.73
194,19883.578
195,19383.84
196,13599.3125
197,13837.481
198,17081.15
199,9009.718
200,14934.999
201,17483.941
202,13730.14
203,20657.824
204,27542.348
205,11617.919
206,15140.125
207,18918.705
208,19291.244
209,13982.864
210,20206.209
211,17476.041
212,23373.021
213,19869.996
214,9778.644
215,9733.445
216,17967.584
217,17585.611
218,13666.093
219,11751.292
220,18118.104
221,17476.49
222,19598.168
223,7021.6436
224,20427.086
225,6008.9575
226,9322.888
227,20622.697
228,19167.45
229,18826.775
230,10422.206
231,19010.348
232,17170.445
233,8853.753
234,10379.723
235,12625.767
236,16324.673
237,19228.066
238,19776.146
239,11713.4795
240,20831.959
241,18704.795
242,17896.922
243,14221.811
244,15023.222
245,7222.039
246,17070.297
247,19009.807
248,18826.895
249,17362.352
250,11626.034
251,15560.335
252,18202.486
253,16857.617
254,19010.463
255,10594.655
256,13572.856
257,10011.582
258,23379.588
259,14593.372
260,6568.956
261,20131.049
262,10424.876
263,20815.883
264,18872.205
265,21733.082
266,17837.275
267,12156.664
268,7298.412
269,20305.82
270,15023.233
271,16766.643
272,13578.8125
273,10815.519
274,7297.3467
275,21433.521
276,26011.842
