Id,price
0,19918.057
1,16971.56
2,17665.133
3,16889.773
4,6333.753
5,18173.252
6,5731.6904
7,6493.7563
8,17054.588
9,19556.965
10,19531.502
11,5573.907
12,13981.42
13,10218.401
14,16681.277
15,10117.756
16,19099.059
17,16927.38
18,16482.426
19,13075.024
20,5740.9863
21,5609.0703
22,13691.374
23,19791.621
24,21023.436
25,21042.754
26,20839.182
27,18091.283
28,5727.187
29,16852.541
30,19481.773
31,14052.245
32,14387.704
33,5814.525
34,19180.727
35,19182.117
36,9632.954
37,19979.205
38,20251.467
39,19153.617
40,17290.559
41,17058.605
42,18175.055
43,18756.998
44,18542.139
45,19526.082
46,13670.027
47,11867.095
48,19321.55
49,5967.0454
50,22172.684
51,5706.5474
52,18029.928
53,18354.23
54,17396.951
55,20686.352
56,15867.654
57,9651.53
58,8938.63
59,17607.068
60,14866.638
61,19771.492
62,10871.429
63,20867.105
64,21131.021
65,20125.773
66,18711.133
67,19496.645
68,17609.488
69,19497.033
70,19137.22
71,21478.094
72,15460.18
73,14518.892
74,18534.182
75,13429.997
76,17919.732
77,21057.45
78,10547.93
79,24204.625
80,10527.326
81,17733.666
82,20078.918
83,17184.16
84,5772.736
85,16192.986
86,17786.412
87,22616.748
88,22191.088
89,14093.8
90,21659.898
91,15227.373
92,21814.135
93,16883.074
94,10757.179
95,21691.03
96,19618.969
97,9731.728
98,22956.434
99,15341.602
100,15879.054
101,18095.719
102,20910.336
103,14862.3
104,11366.844
105,17510.01
106,16674.852
107,17742.684
108,13325.756
109,21674.982
110,5939.3296
111,10489.2705
112,18121.053
113,8140.1934
114,15843.505
115,14921.44
116,18589.7
117,22242.28
118,18591.578
119,22508.447
120,11562.666
121,16404.326
122,20073.748
123,19152.084
124,14019.462
125,5754.089
126,20574.791
127,14699.704
128,19188.943
129,11293.082
130,8802.652
131,18232.66
132,5651.054
133,5596.2495
134,13194.458
135,16448.412
136,16312.139
137,13676.796
138,16730.973
139,16057.955
140,16586.393
141,16658.89
142,15710.175
143,17919.768
144,10311.546
145,13685.8125
146,22456.064
147,16204.094
148,11528.98
149,14495.163
150,8235.728
151,10497.628
152,17773.203
153,17938.885
154,11480.985
155,10501.463
156,12256.318
157,5685.5483
158,19500.809
159,17819.93
160,19110.428
161,19329.18
162,10858.071
163,10498.659
164,19518.635
165,5863.441
166,18641.969
167,15838.368
168,10096.924
169,18949.643
170,16463.572
171,21971.986
172,18833.145
173,16711.564
174,19777.262
175,6122.34
176,15297.068
177,16842.723
178,10298.278
179,24810.71
180,15462.849
181,22684.537
182,18563.443
183,17416.79
184,21392.438
185,9892.107
186,9393.777
187,14609.165
188,20247.314
189,13195.969
190,17451.242
191,20848.326
192,18813.04
193,18626.205
194,19540.277
195,18669.652
196,15303.036
