Id,price
0,18939.982
1,16674.611
2,18539.238
3,15263.684
4,7102.289
5,18913.812
6,5158.216
7,5823.004
8,15478.564
9,19136.83
10,17145.467
11,4608.9707
12,13738.152
13,10312.816
14,16807.953
15,10861.965
16,19536.803
17,15275.008
18,14643.866
19,11971.274
20,5219.8086
21,4779.8726
22,13677.963
23,18768.139
24,21010.1
25,21329.178
26,20467.35
27,17117.707
28,4773.428
29,17307.752
30,19305.92
31,13815.798
32,14609.06
33,5540.4863
34,20294.756
35,18984.395
36,6490.777
37,18807.01
38,20145.19
39,18061.521
40,16447.688
41,17604.87
42,17559.355
43,16001.258
44,17747.121
45,19046.139
46,13564.309
47,11503.281
48,19786.729
49,6342.4907
50,21296.205
51,4946.7227
52,16585.54
53,16735.336
54,15899.431
55,20064.287
56,13460.029
57,9639.049
58,6685.834
59,17395.607
60,13866.78
61,19979.916
62,11325.072
63,19961.357
64,21898.25
65,19045.264
66,18989.848
67,19838.889
68,14070.834
69,19072.756
70,17843.234
71,21999.172
72,14720.154
73,14126.801
74,17534.143
75,12561.893
76,16913.4
77,21161.805
78,9791.934
79,24878.709
80,8432.175
81,18450.854
82,19517.17
83,16971.217
84,6075.2896
85,14650.848
86,16720.615
87,22555.021
88,21226.0
89,11800.551
90,22331.01
91,15195.836
92,20481.348
93,16638.596
94,11429.759
95,21065.186
96,18535.826
97,10293.8545
98,23102.918
99,15609.7295
100,13894.322
101,17464.195
102,21087.564
103,14940.697
104,9961.38
105,17194.934
106,15889.232
107,15850.07
108,13015.776
109,21449.057
110,5579.443
111,8109.514
112,16400.285
113,7285.4043
114,15069.215
115,15417.079
116,18372.139
117,22592.01
118,17459.143
119,22053.178
120,9692.552
121,15575.16
122,19489.53
123,17652.328
124,13788.004
125,5000.2217
126,19982.922
127,14394.763
128,18268.467
129,9740.498
130,9763.164
131,16260.599
132,3954.1921
133,5238.6187
134,12898.748
135,14271.121
136,13991.643
137,13169.044
138,16464.816
139,14938.332
140,17413.854
141,15788.119
142,14187.224
143,16108.673
144,9824.871
145,12846.399
146,22104.178
147,15927.622
148,12418.674
149,12124.909
150,6955.16
151,9516.07
152,16247.622
153,16927.307
154,10102.787
155,10011.016
156,11327.277
157,5037.5596
158,18415.088
159,15963.132
160,17593.04
161,16662.53
162,8884.09
163,9509.584
164,17222.225
165,5005.871
166,18855.139
167,15376.583
168,10268.283
169,18373.422
170,13946.097
171,20676.664
172,16577.105
173,17416.576
174,19538.523
175,4210.3545
176,13159.802
177,13926.293
178,9449.791
179,24977.861
180,14997.238
181,23076.363
182,19574.203
183,16181.286
184,26814.533
185,9907.244
186,9144.645
187,12402.034
188,20489.025
189,14662.077
190,16132.292
191,19940.867
192,18980.572
193,17123.443
194,18041.26
195,17290.713
196,15962.764
197,11939.25
198,17759.049
199,8688.485
200,13657.197
201,16566.922
202,12960.027
203,22383.56
204,22614.924
205,11182.245
206,16875.62
207,17469.547
208,19767.604
