Id,price
0,16961.997380079076
1,16644.733416819276
2,23029.46249999999
3,14841.528999999999
4,8503.470833333333
5,22434.1875
6,6219.445833333334
7,10074.850000000004
8,16293.451461038952
9,19570.83208333333
10,22467.782738095237
11,5663.479166666664
12,13784.497594660023
13,10925.039583333335
14,16628.177916666667
15,10208.587499999996
16,18511.010742842685
17,14633.292929101128
18,14031.589015151516
19,11205.145833333338
20,5804.9416666666675
21,5179.687499999997
22,13542.1
23,16888.922380079075
24,20615.864298941797
25,25411.92073802634
26,21565.584417989416
27,16869.08007492435
28,6764.9375
29,16639.700106366712
30,17112.625784830157
31,14229.089583333332
32,15093.673746825629
33,6183.552083333332
34,26734.833333333336
35,19031.840082814324
36,10149.052083333334
37,16120.938750000003
38,17484.8868047094
39,19111.57963141025
40,14912.62517857143
41,17770.112714528117
42,18685.530952380952
43,27418.894343383297
44,19067.898014926595
45,18574.58074813771
46,13815.229166666664
47,12383.427083333338
48,18817.85852963922
49,8258.308333333334
50,21920.937500000015
51,5411.9375
52,17141.647221958596
53,17195.350102955028
54,16435.81201298701
55,18539.514249059765
56,23661.39583333333
57,10037.13541666666
58,10876.145833333332
59,17794.613602106223
60,13381.708333333332
61,19514.52543130456
62,11938.041666666668
63,20393.270028011197
64,20372.137500000008
65,18044.832627782023
66,14329.375000000002
67,18486.20416666666
68,27911.818928571432
69,18646.588293650795
70,17128.195793650797
71,21580.261864177486
72,14756.936666666668
73,14864.19568001443
74,15778.502499999997
75,13639.827991310156
76,15384.435463490221
77,19659.875
78,10183.7
79,25042.45833333334
80,9353.50089285714
81,22864.916666666675
82,16729.31875
83,13814.50587797619
84,6388.345833333334
85,14387.087765151517
86,16651.44995928854
87,27255.81583333334
88,25252.04916666666
89,15663.5
90,20990.95312500001
91,17254.125631313127
92,22332.488333333335
93,16609.751125
94,10880.142916666668
95,18549.063806800492
96,18867.299745115997
97,9469.733333333335
98,30069.922500000008
99,14648.368055555557
100,15895.404781746029
101,18586.614285714288
102,20214.523750000015
103,14391.82916666667
104,10791.557083333333
105,16338.645833333325
106,16540.370573593063
107,16713.817223622777
108,15157.758333333335
109,19669.041666666675
110,6333.933333333335
111,11836.081666666672
112,16369.22513862444
113,9308.291666666668
114,13497.034166666668
115,15545.939586395405
116,20548.031168798552
117,23479.551194375545
118,17599.251346426736
119,19724.251039915976
120,14421.5625
121,13936.568452380956
122,18214.20833333333
123,17452.37796509046
124,13609.664261326694
125,5916.9625
126,21545.877867269897
127,14756.423141768366
128,17837.925974179794
129,11394.166666666664
130,8926.802083333334
131,29538.721214285713
132,7383.072916666669
133,5036.916666666668
134,13749.082142857145
135,22961.72916666666
136,14301.411904761902
137,15515.971379335535
138,18658.207371794873
139,16200.984273795651
140,18290.199999999997
141,15325.709583333322
142,12378.303571428572
143,16465.502477951788
144,10702.272916666665
145,14012.896673669458
146,27819.83791666667
147,15447.422685185184
148,11944.625000000002
149,12244.916666666664
150,9831.020833333332
151,10382.6625
152,17560.822004399586
153,16810.620515400537
154,9546.367559523811
155,10058.471249999999
156,12936.118154761905
157,9048.916666666668
158,15996.037499999993
159,16638.366466047024
160,15606.999206349212
161,31486.618915292882
162,11312.333333333332
163,10644.799999999997
164,27163.386547619055
165,6148.895833333334
166,17667.270833333332
167,15725.323333333336
168,9915.873333333331
169,19744.251785714285
170,22806.223750000005
171,21228.175833333346
172,29045.948904761906
173,16174.58666666667
174,16986.893452380955
175,8392.979166666666
176,18511.599999999995
177,32414.858073527426
178,10513.239583333336
179,30314.77083333334
180,15953.10138056388
181,21948.145833333325
182,20036.340435606056
183,15389.307127192993
184,64046.73809523808
185,9024.169583333334
186,9606.466666666667
187,21548.51666666666
188,20117.7758967565
189,16603.99166666666
190,13814.503928571427
191,20392.832528011197
192,18208.50532635468
193,17026.911423378024
194,17829.01380591631
195,16618.36449155984
196,15441.299999999997
197,13037.475000000004
198,17014.8625
199,11711.0975
200,13822.633011326692
201,16103.819014196593
202,12606.96916666667
203,24676.005028735635
204,47146.37500000002
205,11042.85
206,17225.648809523816
207,17843.120952304384
208,20153.850662931844
209,14196.92055322129
210,15342.979166666664
211,16941.46401984127
212,25647.916666666664
213,17022.3130530303
214,10814.060416666667
215,9458.691666666666
216,16845.12180103887
217,16131.292791666663
218,13121.711309523811
219,11480.383333333328
220,16088.988888888893
221,17768.597170623947
222,20902.37833333333
223,4475.520833333334
224,17348.594550310805
225,5118.999999999999
226,8936.141249999999
227,19431.179517953387
228,17302.284126984126
229,19028.7530489418
230,10737.362500000003
231,28276.229603174597
232,14208.539583333337
233,11769.46125
234,9903.457083333333
235,12148.124999999998
236,14338.3875
237,20634.37500000001
238,16943.581038032637
239,10693.580833333333
240,19830.940000000006
241,19914.520833333332
242,14780.61429084074
243,13717.853333333327
244,13893.137932900428
245,7985.487500000001
246,17021.257685939057
247,22929.683333333338
248,19338.20558560376
249,15381.58125000001
250,14384.756250000002
251,16185.181547619048
252,17339.877619047624
253,14921.053839743587
254,18203.93903076091
255,10858.847916666662
256,13654.199999999997
257,9868.658333333333
258,25808.791666666675
259,15186.22916666666
260,7960.020833333335
261,17597.816666666666
262,10365.572916666666
263,20487.312500000007
264,15307.997023809521
265,19683.878333333334
266,17878.44071846281
267,14014.72236599185
268,6083.416666666666
269,17729.494404206896
270,15074.71843156843
271,15671.51944444444
272,12748.610267857142
273,10914.535416666668
274,6189.206249999999
275,19758.893685481187
276,20800.680000000008
277,21825.451250000006
278,10956.716666666665
279,18620.421428571426
280,18410.540510815437
281,10263.849999999997
282,17419.89321341241
283,17500.81299422799
284,6703.937499999997
285,7555.98125
286,14371.291408045976
287,17236.20330796103
288,18337.530069189565
289,31451.118915292882
290,14753.604166666668
291,17574.479166666664
292,22067.57166666667
293,17610.963125361475
294,12446.158333333331
295,11638.404999999997
296,14539.259848484851
297,27560.595238095233
298,21633.372912934767
299,17112.568240093246
300,6500.260416666666
301,21081.26
302,17829.606397783245
303,15342.995714285713
304,14494.319642857146
305,14725.58333333333
306,15780.562499999998
307,13625.620833333338
308,16904.204942013526
309,26830.473214285703
310,11999.541666666668
311,7109.88125
312,16100.891513710749
313,6305.091666666667
314,15521.370264621008
315,15489.05625
316,23539.735625
317,10683.03916666667
318,17301.18581724074
319,17682.1131050426
320,15384.435463490221
321,12483.776515151516
322,7141.425
323,14047.67797619047
324,10507.175
325,6269.833333333332
326,14406.245833333334
327,23192.56666666667
328,15663.681160130718
329,6503.737499999999
330,5973.175
331,4234.041666666667
332,12657.341666666667
333,24745.486417748918
334,12525.866666666665
335,20442.279761904763
336,15189.75708015896
337,14756.1125
338,21835.937499999996
339,18258.065307573335
340,17389.962785101558
341,17067.733596681082
342,16888.922380079075
343,15324.739166666664
344,13328.816711229945
345,18152.59940476191
346,15915.909906128354
347,16136.597083333332
348,12886.066071428568
349,14701.737004335535
350,21185.637500000004
351,15940.53125
352,20022.607456140347
353,21353.14775132276
354,17631.85625
355,17027.75920971141
356,23713.355000000003
357,9974.162499999995
358,9315.593749999998
359,13888.332142857143
360,20070.395833333332
361,10601.266666666663
362,22870.270833333336
363,18373.87590658134
364,13266.812499999998
365,25980.08333333334
366,31032.72050865801
367,26204.979166666675
368,17392.166666666664
369,15523.604166666668
370,11923.406249999998
371,14449.854047619048
372,20303.208333333336
373,11258.40625
374,9570.16666666667
375,15878.569166666664
376,20979.663418798555
377,9172.76666666667
378,7556.904166666669
379,14515.343749999998
380,9899.895833333334
381,14483.755971335082
382,9204.63125
383,18265.8972345433
384,7740.114583333334
385,17054.100456584198
386,12401.74449404762
387,15961.501602564093
388,7932.104166666669
389,17764.036210317452
390,6562.781249999999
391,32419.14
392,32815.53202380953
393,16905.470833333326
394,16271.529013878277
395,5768.525
396,5036.504166666665
397,16981.8083998375
398,15738.201388888885
399,20464.318452380954
400,18083.205201453136
401,18878.2865079365
402,20746.187500000007
403,12356.512499999997
404,15372.687499999995
405,8646.500000000002
406,28386.700833333325
407,13802.877727480853
408,14093.033333333335
409,15549.595416666672
410,13078.245833333332
