Id,price
0,16832.2138305473
1,16316.917493592353
2,24493.92671777857
3,14210.665065686091
4,5050.073328802794
5,23191.572887769533
6,5435.841712217523
7,10603.11466514395
8,16835.305541208683
9,19035.2520540833
10,28484.513983044002
11,5394.387420105939
12,13722.874139414615
13,9574.60531168195
14,16312.803098550763
15,10541.803616647225
16,19528.460847613955
17,15348.232788082829
18,14353.94603012828
19,10425.93556981589
20,5545.313332650325
21,3961.7756603386533
22,13650.033045366226
23,17367.880888248033
24,19975.367342888876
25,21680.33814533638
26,21270.302467910024
27,17006.404341328987
28,5544.773624850863
29,16603.405726815523
30,19210.33464202384
31,13221.025613780033
32,14838.56171015562
33,6006.083028282806
34,27500.32548696473
35,19300.75297740468
36,10348.226189619096
37,15865.905098545281
38,18694.459832511864
39,19201.931708794426
40,15512.808546103252
41,17040.139567763727
42,17128.711781812253
43,29438.929589294858
44,17305.556814624968
45,19683.816099739055
46,12591.231889758006
47,11153.420360235272
48,19800.212595338875
49,6644.1469949218845
50,24961.651112973846
51,5499.70869509668
52,16246.914416111671
53,16427.165865301573
54,15422.82905628085
55,20840.70294180927
56,23597.374982252408
57,9628.911640999211
58,8016.095921532391
59,16890.601862185817
60,13239.100929809809
61,19841.19613183759
62,12025.446416815721
63,22546.769936407225
64,20387.65302303528
65,17641.231833542726
66,11427.323976599318
67,19344.75610399998
68,27112.38284308186
69,19473.70090885576
70,15656.093413932524
71,21237.502213121923
72,15404.0275365784
73,14465.327534763668
74,15554.33053742139
75,12870.654385787991
76,16287.656680100315
77,20469.233141929584
78,9614.248917612646
79,28220.046091444925
80,8246.50422000568
81,21422.89821893108
82,17497.124783554562
83,15009.046201335808
84,5497.7934009138335
85,14394.6901561819
86,16115.05916834754
87,27160.67727324937
88,23406.579909147473
89,18482.835614042157
90,21221.54186081979
91,15907.427301250478
92,24070.920016243228
93,15900.74985498565
94,9523.359857419115
95,20309.3474427439
96,16870.590256807667
97,9909.147783270113
98,30114.074710262415
99,13199.871205739046
100,15478.151494573774
101,17111.76392511444
102,20113.31795917002
103,14468.017490491568
104,10382.313277075755
105,15461.725758393042
106,16146.733060112421
107,16333.290568138438
108,12706.528266369955
109,20698.16026590969
110,5321.401533087143
111,5221.881354617191
112,16427.165865301573
113,6781.363622990924
114,13169.389728493416
115,15405.488814062053
116,17931.661539455687
117,21374.098493302332
118,16893.18448868457
119,20353.688005584314
120,13402.509810779784
121,14007.730926506125
122,17096.587691000215
123,16286.080420977505
124,13378.75675491709
125,5149.242904204019
126,20330.837290842424
127,14265.716999553424
128,18494.217558911892
129,10808.660322233383
130,8414.877337556654
131,27489.556207487494
132,5510.410389553262
133,4767.010941990895
134,12706.528266369955
135,25995.497515384228
136,13397.389675905035
137,13805.453028830447
138,16713.74300188403
139,15089.230774778713
140,16434.87483167737
141,15061.691792094247
142,13265.205511151087
143,15845.113720489746
144,10358.793911051594
145,13768.895555278057
146,28208.99963079403
147,15931.613530091408
148,12220.11464687202
149,12597.161152889168
150,9646.648363626598
151,9791.29121832054
152,16870.26605966774
153,16702.561903877875
154,9191.350357390804
155,9828.382852347195
156,12564.879574583152
157,5957.964336491773
158,14488.208206142199
159,16203.82684112324
160,16120.136291019748
161,29328.327907290834
162,10722.366314705076
163,9798.57173243814
164,30029.02853200373
165,5608.510069813118
166,17344.72650052504
167,15346.285365204922
168,8473.751628823187
169,18867.289836709722
170,23448.93933631625
171,25255.08633056253
172,29422.95778260436
173,15439.941291259227
174,16839.23388900813
175,6324.373113504478
176,21337.388958363885
177,23401.42296943588
178,8965.020275384597
179,33036.73610020228
180,15859.538074209178
181,24606.414259935278
182,18556.25060279208
183,14890.677956327865
184,28593.961314005024
185,9990.117468454875
186,10222.811194876536
187,20130.40061335092
188,21081.294556416433
189,14151.569927420545
190,16966.115260927705
191,22688.357305853497
192,15599.117818559123
193,17478.767065799024
194,17162.51051560743
195,17211.486879348333
196,15738.47071323937
197,11224.903254006218
198,17027.950198514147
199,9932.321333309837
200,13635.620634058703
201,15457.486578602602
202,12524.469942925778
203,21405.130431908903
204,33322.702112255305
205,10508.357109037635
206,16971.048150973234
207,17482.26083122135
208,19403.58709569168
209,12777.52586767793
210,15271.353822528301
211,15739.01989912905
212,25851.289935876044
213,16749.787315996622
214,9600.401875122488
215,8640.016925301998
216,16946.007197850133
217,16138.045554257069
218,12665.355597616488
219,10875.155236030187
220,15367.543478234169
221,17037.561293563886
222,22517.74376929877
223,4056.6621112568755
224,17094.12936321217
225,4513.005816736205
226,7069.865481770342
227,20001.18086446651
228,17480.95814635327
229,18142.76665824085
230,9298.642003536968
231,27849.62707025891
232,10350.687518294291
233,9346.320144927597
234,9115.448133406295
235,11751.621961209907
236,14356.321995487948
237,26126.834562061973
238,17022.861133306913
239,11450.305266992917
240,21329.203448820295
241,20891.16001800424
242,16396.036632461535
243,14809.105584453278
244,13355.933901031605
245,7316.668601980248
246,15734.817696711321
247,26052.830695415105
248,19938.84061311829
249,14916.28560876118
250,12432.128329743755
251,15282.895881546561
252,16766.123265855225
253,14443.628436987106
254,18673.744295132306
255,10529.760980278601
256,12653.148871005918
257,9054.14180492982
258,24980.391497909426
259,12583.455334401751
260,4863.5675125322805
261,18779.576717610937
262,8913.251712221494
263,22584.7299373167
264,13454.973432526906
265,19625.398797172205
266,17518.081170536454
267,12906.31000573687
268,5621.200366934798
269,17281.298844852874
270,14261.898154247909
271,15959.31509682594
272,12942.149672642743
273,10124.888448797983
274,5724.99540185986
275,19869.01635316005
276,22477.20295221894
277,24892.192250223205
278,10201.804589703484
279,18446.68638582487
280,19662.758671031355
281,8660.896828202081
282,17940.791467189927
283,17659.801147047798
284,5394.512507202128
285,5693.192445415455
286,14816.062421039516
287,16504.214475215045
288,18718.56594254997
289,29366.765579786545
290,17934.979064971816
291,16033.287348451937
292,22930.8184173402
293,17889.502483363744
294,11445.705493092115
295,11216.168508684941
296,13275.267034616205
297,25865.18274596805
298,20651.00617875108
299,15788.068075138692
300,6132.194027281169
301,22390.687894157978
302,17043.836757875095
303,15274.22268059995
304,14704.988538218427
305,15407.961490517762
306,16600.900762258552
307,11421.951120039203
308,17678.514382766785
309,26803.230525558018
310,11510.218869554321
311,6385.3133695491315
312,14850.406071203197
313,5323.897254057248
314,15597.798319414691
315,15307.520847235543
316,21248.781261788678
317,9061.00525449869
318,16427.165865301573
319,19740.658387534997
320,16287.656680100315
321,12571.880814003604
322,6242.236606287564
323,15998.508713596251
324,10010.96826326244
325,4889.1385681267675
326,15139.357631636578
327,23649.455541369145
328,14895.265410927457
329,5610.529279991094
330,5478.308124535966
331,4013.948791355471
332,11362.398944105182
333,22825.850618370765
334,11149.00472409822
335,20136.06469338621
336,14974.406547496756
337,15503.296463557544
338,22410.9767539443
339,18674.091156303035
340,19238.337975738985
341,16495.0922398972
342,17367.880888248033
343,14741.818848765975
344,12844.914368401629
345,16414.823482085423
346,16849.920625235547
347,16524.860185139118
348,13086.192865974244
349,13669.608191489311
350,23098.92183914118
351,17779.209363089227
352,19480.969509405048
353,21072.3280862442
354,17046.240369919782
355,17040.976207510317
356,22607.39640008163
357,9582.511440774917
358,8755.256890838753
359,12706.528266369955
360,19622.978734674798
361,9872.607000459924
362,23927.89022182249
363,17112.99433829859
364,12676.188347099147
365,24932.07375564492
366,28464.085926632557
367,24562.57621322038
368,17002.11384933918
369,16541.489207014652
370,11710.418243576925
371,13871.210880106615
372,22203.835285225363
373,9349.48569865752
374,10209.295637655341
375,22967.17419289837
376,17931.661539455687
377,7952.697818599145
378,5357.437199353507
379,12203.763273724258
380,9182.795861236982
381,16023.9584160573
382,6876.82069297433
383,18363.687063573263
384,6840.269706827116
385,16427.165865301573
386,12570.01975194265
387,16365.744512959578
388,7195.04850337614
389,18118.157534915583
390,5592.744302503792
391,36789.01725672067
392,29302.456356188748
393,13797.919665097786
394,15515.672615855909
395,5202.264791376644
396,5119.249987257786
397,16679.738288827197
398,17373.146309480802
399,21123.384795493657
400,17409.657762435167
401,18268.035209545455
402,21144.56101722583
403,10057.296742672565
404,15595.031673298907
405,7496.76006833123
406,26499.339209936676
407,13894.133753284523
408,13891.465390691013
409,15760.669714704503
410,13580.82158703232
